timestamp,customers,revenue,transactions,avg_order_value,predicted_sales,labour_cost,staff_count,avg_wait_time,drive_thru_time,labour_efficiency,sales_vs_prediction_diff
2026-02-26 03:00:00,12,76.24,9,8.31,71.27,25.52,2,2.5,4.94,2.99,4.97
2026-02-26 04:00:00,12,52.31,9,6.28,53.34,27.45,2,2.89,3.39,1.91,-1.03
2026-02-26 05:00:00,5,26.12,4,6.65,23.67,24.29,2,3.54,5.57,1.08,2.45
2026-02-26 06:00:00,14,106.01,13,8.04,98.35,25.78,2,3.69,5.49,4.11,7.66
2026-02-26 07:00:00,66,446.13,50,8.81,419.72,74.55,5,5.85,5.09,5.98,26.41
2026-02-26 08:00:00,58,647.77,57,11.24,630.94,70.27,5,3.06,3.29,9.22,16.83
2026-02-26 09:00:00,59,478.99,53,9.06,481.24,65.89,5,3.0,5.4,7.27,-2.25
2026-02-26 10:00:00,66,352.79,61,6.1,335.88,73.6,5,4.6,5.07,4.79,16.91
2026-02-26 11:00:00,77,784.38,67,11.67,723.84,93.37,7,6.38,7.01,8.4,60.54
2026-02-26 12:00:00,76,691.75,65,10.28,628.99,90.01,7,5.91,4.7,7.69,62.76
2026-02-26 13:00:00,76,734.85,72,9.91,765.91,87.48,7,4.56,5.93,8.4,-31.06
2026-02-26 14:00:00,107,837.48,100,8.81,810.1,91.6,7,5.92,6.58,9.14,27.38
2026-02-26 15:00:00,39,275.44,34,7.7,259.01,38.97,3,2.16,5.74,7.07,16.43
2026-02-26 16:00:00,43,248.39,33,7.09,223.82,64.56,5,2.83,4.97,3.85,24.57
2026-02-26 17:00:00,47,273.5,41,6.68,289.14,68.54,5,2.89,3.82,3.99,-15.64
2026-02-26 18:00:00,17,124.52,14,9.47,117.85,27.12,2,2.14,3.95,4.59,6.67
2026-02-26 19:00:00,22,198.09,19,10.72,190.1,42.29,3,2.67,5.87,4.68,7.99
2026-02-26 20:00:00,11,67.71,9,7.41,73.5,24.4,2,2.74,4.15,2.78,-5.79
2026-02-26 21:00:00,7,41.56,6,6.83,45.52,29.54,2,2.11,3.18,1.41,-3.96
2026-02-26 22:00:00,9,62.22,8,7.58,63.88,29.7,2,3.09,3.45,2.09,-1.66
2026-02-26 23:00:00,9,36.1,6,6.4,38.63,26.71,2,3.46,4.19,1.35,-2.53
2026-02-27 00:00:00,5,37.3,4,9.44,39.36,29.57,2,2.21,3.07,1.26,-2.06
2026-02-27 01:00:00,13,68.49,10,6.46,68.83,26.27,2,3.17,3.02,2.61,-0.34
2026-02-27 02:00:00,10,77.34,8,9.01,79.46,25.34,2,2.67,5.2,3.05,-2.12
2026-02-27 03:00:00,5,37.09,4,9.06,37.21,24.78,2,3.13,3.88,1.5,-0.12
2026-02-27 04:00:00,10,68.97,7,9.86,72.75,27.76,2,2.64,5.45,2.48,-3.78
2026-02-27 05:00:00,5,19.75,3,6.16,18.53,24.83,2,2.34,3.16,0.8,1.22
2026-02-27 06:00:00,14,86.55,13,6.32,81.92,27.5,2,3.85,5.96,3.15,4.63
2026-02-27 07:00:00,61,546.92,51,9.96,511.74,60.07,5,3.34,3.59,9.1,35.18
2026-02-27 08:00:00,67,615.43,54,10.59,577.1,64.65,5,5.09,5.24,9.52,38.33
2026-02-27 09:00:00,61,591.35,58,9.9,568.13,65.15,5,5.3,3.05,9.08,23.22
2026-02-27 10:00:00,49,353.03,41,8.01,370.7,65.7,5,2.41,5.1,5.37,-17.67
2026-02-27 11:00:00,82,1016.46,80,12.86,989.71,96.75,7,3.78,7.32,10.51,26.75
2026-02-27 12:00:00,83,714.62,77,9.52,728.42,92.42,7,4.88,6.67,7.73,-13.8
2026-02-27 13:00:00,75,585.86,57,10.65,625.61,93.44,7,3.8,4.82,6.27,-39.75
2026-02-27 14:00:00,87,1041.4,84,12.16,976.74,102.12,7,5.75,6.84,10.2,64.66
2026-02-27 15:00:00,46,406.72,44,8.59,385.33,71.52,5,3.54,3.99,5.69,21.39
2026-02-27 16:00:00,37,290.45,33,9.48,262.76,43.88,3,3.39,3.15,6.62,27.69
2026-02-27 17:00:00,36,345.9,35,9.72,319.52,44.79,3,2.43,5.59,7.72,26.38
2026-02-27 18:00:00,19,117.42,14,8.64,121.12,24.74,2,2.36,3.4,4.75,-3.7
2026-02-27 19:00:00,22,158.61,19,8.17,156.51,44.61,3,3.07,3.54,3.56,2.1
2026-02-27 20:00:00,6,46.45,5,9.01,44.86,28.16,2,2.93,4.84,1.65,1.59
2026-02-27 21:00:00,5,29.87,4,7.15,30.27,26.21,2,3.42,5.98,1.14,-0.4
2026-02-27 22:00:00,5,34.18,4,8.81,32.61,25.94,2,2.58,3.39,1.32,1.57
2026-02-27 23:00:00,8,51.84,7,7.05,53.86,27.38,2,2.24,3.93,1.89,-2.02
2026-02-28 00:00:00,27,225.55,22,10.47,210.51,51.63,4,3.91,5.48,4.37,15.04
2026-02-28 01:00:00,22,191.16,19,10.45,204.88,52.86,4,3.36,5.4,3.62,-13.72
2026-02-28 02:00:00,30,229.14,25,8.51,217.95,52.34,4,3.35,5.74,4.38,11.19
2026-02-28 03:00:00,27,227.82,22,10.11,215.16,59.94,4,2.29,3.37,3.8,12.66
2026-02-28 04:00:00,30,226.68,28,7.52,215.58,59.8,4,3.46,4.3,3.79,11.1
2026-02-28 05:00:00,31,189.53,29,6.43,178.97,51.99,4,2.52,5.78,3.65,10.56
2026-02-28 06:00:00,40,277.69,30,8.98,250.84,89.49,6,2.83,4.86,3.1,26.85
2026-02-28 07:00:00,78,722.76,72,9.64,675.8,113.69,8,4.67,4.93,6.36,46.96
2026-02-28 08:00:00,82,779.33,74,10.22,855.13,100.82,8,5.8,4.57,7.73,-75.8
2026-02-28 09:00:00,80,546.3,64,8.78,581.5,105.24,8,5.26,4.63,5.19,-35.2
2026-02-28 10:00:00,79,519.78,68,7.32,504.32,115.05,8,5.3,6.22,4.52,15.46
2026-02-28 11:00:00,103,922.13,95,10.4,931.71,97.26,8,4.01,5.31,9.48,-9.58
2026-02-28 12:00:00,96,842.6,74,10.94,918.96,99.26,8,5.34,5.43,8.49,-76.36
2026-02-28 13:00:00,100,1124.3,84,13.0,1228.85,102.05,8,4.38,5.97,11.02,-104.55
2026-02-28 14:00:00,107,754.22,88,8.42,688.52,110.96,8,4.98,5.99,6.8,65.7
2026-02-28 15:00:00,64,390.87,48,8.15,365.39,84.39,6,6.05,5.86,4.63,25.48
2026-02-28 16:00:00,58,335.06,47,6.8,365.18,86.22,6,2.16,3.7,3.89,-30.12
2026-02-28 17:00:00,83,608.69,72,8.26,584.62,97.69,8,3.5,6.35,6.23,24.07
2026-02-28 18:00:00,38,312.14,37,8.94,313.2,50.71,4,3.08,5.28,6.16,-1.06
2026-02-28 19:00:00,39,292.5,32,9.76,309.78,53.29,4,2.84,4.46,5.49,-17.28
2026-02-28 20:00:00,30,281.48,26,10.15,263.99,50.96,4,3.99,4.56,5.52,17.49
2026-02-28 21:00:00,22,176.23,21,7.88,177.79,51.2,4,2.31,3.51,3.44,-1.56
2026-02-28 22:00:00,23,148.3,19,7.63,135.38,53.29,4,2.06,3.24,2.78,12.92
2026-02-28 23:00:00,26,205.42,25,8.19,184.95,48.65,4,3.81,4.86,4.22,20.47
2026-03-01 00:00:00,32,216.4,29,7.49,232.35,55.02,4,2.52,4.4,3.93,-15.95
2026-03-01 01:00:00,25,205.72,24,9.3,212.36,48.39,4,2.51,5.93,4.25,-6.64
2026-03-01 02:00:00,32,259.51,28,8.99,247.39,55.48,4,2.42,4.42,4.68,12.12
2026-03-01 03:00:00,22,171.04,17,10.36,187.61,48.76,4,3.78,4.33,3.51,-16.57
2026-03-01 04:00:00,28,252.39,26,9.26,246.73,53.76,4,3.36,5.78,4.69,5.66
2026-03-01 05:00:00,26,144.63,22,6.61,144.68,51.06,4,3.73,5.91,2.83,-0.05
2026-03-01 06:00:00,31,257.51,23,10.47,267.3,53.77,4,2.36,3.69,4.79,-9.79
2026-03-01 07:00:00,85,719.74,79,9.11,768.14,101.6,8,3.73,7.07,7.08,-48.4
2026-03-01 08:00:00,83,640.18,76,8.88,629.41,103.45,8,6.34,6.59,6.19,10.77
2026-03-01 09:00:00,79,630.24,73,8.4,621.3,118.68,8,6.32,7.02,5.31,8.94
2026-03-01 10:00:00,84,689.39,72,10.22,654.09,99.62,8,4.44,4.43,6.92,35.3
2026-03-01 11:00:00,102,1165.77,98,12.13,1101.48,107.96,8,5.81,5.74,10.8,64.29
2026-03-01 12:00:00,99,904.81,82,10.62,858.04,98.99,8,6.34,4.99,9.14,46.77
2026-03-01 13:00:00,98,921.16,76,12.11,865.13,115.37,8,4.41,7.27,7.98,56.03
2026-03-01 14:00:00,103,1257.77,102,12.94,1231.99,109.35,8,5.29,6.07,11.5,25.78
2026-03-01 15:00:00,55,322.18,50,6.99,291.06,77.67,6,3.75,5.83,4.15,31.12
2026-03-01 16:00:00,56,427.82,45,9.81,396.1,77.9,6,3.71,4.34,5.49,31.72
2026-03-01 17:00:00,48,358.13,42,9.23,365.17,89.29,6,2.95,4.14,4.01,-7.04
2026-03-01 18:00:00,36,287.55,27,10.15,309.48,52.7,4,3.1,5.26,5.46,-21.93
2026-03-01 19:00:00,35,304.5,32,9.56,306.01,48.68,4,2.32,3.56,6.26,-1.51
2026-03-01 20:00:00,27,227.75,21,10.51,241.85,49.06,4,3.31,3.78,4.64,-14.1
2026-03-01 21:00:00,22,110.24,16,7.07,110.05,49.49,4,2.22,3.85,2.23,0.19
2026-03-01 22:00:00,35,279.58,34,8.78,256.56,48.96,4,2.29,3.48,5.71,23.02
2026-03-01 23:00:00,22,189.81,18,10.63,201.38,53.86,4,2.79,5.28,3.52,-11.57
2026-03-02 00:00:00,7,57.64,6,9.23,56.42,25.33,2,3.9,4.65,2.28,1.22
2026-03-02 01:00:00,8,59.87,6,9.8,59.64,29.89,2,3.44,4.37,2.0,0.23
2026-03-02 02:00:00,14,117.8,13,9.47,114.29,26.26,2,2.95,3.78,4.49,3.51
2026-03-02 03:00:00,5,29.96,4,8.14,29.16,29.04,2,3.04,4.09,1.03,0.8
2026-03-02 04:00:00,14,99.88,10,9.44,91.01,29.54,2,3.24,5.91,3.38,8.87
2026-03-02 05:00:00,14,103.67,13,8.66,108.73,25.11,2,3.23,5.52,4.13,-5.06
2026-03-02 06:00:00,21,174.62,19,9.31,190.97,42.68,3,2.22,3.56,4.09,-16.35
2026-03-02 07:00:00,55,455.87,43,11.42,414.48,64.49,5,2.84,4.72,7.07,41.39
2026-03-02 08:00:00,64,473.28,56,8.49,505.48,69.56,5,5.92,3.06,6.8,-32.2
2026-03-02 09:00:00,58,363.75,46,8.3,363.26,61.77,5,2.38,4.56,5.89,0.49
2026-03-02 10:00:00,65,551.21,54,9.91,544.12,63.28,5,3.23,4.45,8.71,7.09
2026-03-02 11:00:00,78,597.59,71,8.77,644.91,88.21,7,6.25,4.09,6.77,-47.32
2026-03-02 12:00:00,76,578.69,66,8.53,596.71,91.35,7,4.7,6.93,6.33,-18.02
2026-03-02 13:00:00,75,587.6,64,9.87,540.1,85.47,7,5.13,6.53,6.87,47.5
2026-03-02 14:00:00,77,862.22,68,12.41,780.96,88.17,7,3.36,6.16,9.78,81.26
2026-03-02 15:00:00,47,319.96,37,8.98,317.8,70.11,5,3.08,3.3,4.56,2.16
2026-03-02 16:00:00,44,425.91,43,10.03,434.59,74.53,5,3.08,3.41,5.71,-8.68
2026-03-02 17:00:00,41,280.21,40,6.58,298.17,73.26,5,3.63,3.89,3.82,-17.96
2026-03-02 18:00:00,19,127.53,15,8.31,124.43,29.9,2,2.06,5.21,4.27,3.1
2026-03-02 19:00:00,22,123.24,17,6.82,121.17,41.2,3,2.11,5.98,2.99,2.07
2026-03-02 20:00:00,5,26.61,3,9.1,24.06,29.71,2,2.23,4.31,0.9,2.55
2026-03-02 21:00:00,12,108.83,11,9.87,111.59,24.62,2,2.46,4.54,4.42,-2.76
2026-03-02 22:00:00,6,23.46,4,6.15,22.87,28.18,2,3.18,4.58,0.83,0.59
2026-03-02 23:00:00,9,76.56,8,9.57,83.0,25.52,2,3.64,3.7,3.0,-6.44
2026-03-03 00:00:00,5,31.48,4,7.38,32.17,27.8,2,3.32,5.38,1.13,-0.69
2026-03-03 01:00:00,8,41.66,6,6.93,38.5,28.79,2,2.43,3.06,1.45,3.16
2026-03-03 02:00:00,5,34.66,4,8.33,37.81,25.66,2,3.81,4.57,1.35,-3.15
2026-03-03 03:00:00,9,73.31,8,9.68,67.55,27.9,2,3.21,4.76,2.63,5.76
2026-03-03 04:00:00,11,96.71,10,9.99,90.85,29.43,2,3.03,3.47,3.29,5.86
2026-03-03 05:00:00,6,35.13,4,8.15,35.99,24.6,2,3.68,4.06,1.43,-0.86
2026-03-03 06:00:00,11,79.42,10,7.91,80.87,27.96,2,2.19,3.02,2.84,-1.45
2026-03-03 07:00:00,37,197.52,27,7.77,215.64,37.87,3,3.64,5.8,5.22,-18.12
2026-03-03 08:00:00,58,501.67,45,10.9,492.46,65.73,5,2.97,5.99,7.63,9.21
2026-03-03 09:00:00,61,550.84,56,10.15,585.97,60.24,5,3.98,4.27,9.14,-35.13
2026-03-03 10:00:00,65,393.86,49,7.61,415.54,72.89,5,4.82,5.85,5.4,-21.68
2026-03-03 11:00:00,76,598.89,60,9.56,630.8,90.86,7,5.8,6.59,6.59,-31.91
2026-03-03 12:00:00,82,866.44,79,11.49,899.82,91.64,7,5.88,5.73,9.45,-33.38
2026-03-03 13:00:00,82,695.35,74,8.8,669.06,101.85,7,6.81,5.44,6.83,26.29
2026-03-03 14:00:00,75,687.01,68,10.96,630.87,87.28,7,3.3,5.56,7.87,56.14
2026-03-03 15:00:00,46,276.91,41,6.95,281.93,66.36,5,3.52,4.4,4.17,-5.02
2026-03-03 16:00:00,40,328.43,34,10.15,327.18,63.09,5,2.44,5.82,5.21,1.25
2026-03-03 17:00:00,37,199.16,29,6.84,214.36,38.69,3,3.33,5.09,5.15,-15.2
2026-03-03 18:00:00,11,69.79,9,8.3,64.3,24.58,2,3.86,5.88,2.84,5.49
2026-03-03 19:00:00,20,107.6,18,6.21,116.4,40.7,3,2.65,4.56,2.64,-8.8
2026-03-03 20:00:00,9,46.65,8,6.15,45.35,29.48,2,3.31,3.71,1.58,1.3
2026-03-03 21:00:00,5,29.01,4,7.67,29.91,28.8,2,2.54,4.83,1.01,-0.9
2026-03-03 22:00:00,8,48.01,7,6.44,49.23,28.76,2,2.8,5.51,1.67,-1.22
2026-03-03 23:00:00,7,42.93,5,8.31,46.82,28.6,2,3.16,3.15,1.5,-3.89
2026-03-04 00:00:00,5,37.55,4,9.66,37.13,26.14,2,3.44,3.41,1.44,0.42
2026-03-04 01:00:00,14,112.78,13,8.81,101.76,26.61,2,3.97,4.17,4.24,11.02
2026-03-04 02:00:00,9,57.06,8,6.81,55.89,28.51,2,2.68,4.29,2.0,1.17
2026-03-04 03:00:00,5,38.17,4,9.33,34.5,28.9,2,2.43,4.85,1.32,3.67
2026-03-04 04:00:00,10,83.11,9,9.67,89.22,26.18,2,3.28,4.89,3.17,-6.11
2026-03-04 05:00:00,10,81.28,9,9.31,86.92,27.9,2,2.1,3.61,2.91,-5.64
2026-03-04 06:00:00,16,111.88,12,10.1,110.4,26.92,2,2.54,5.91,4.16,1.48
2026-03-04 07:00:00,55,562.39,47,11.56,589.17,66.86,5,2.86,3.98,8.41,-26.78
2026-03-04 08:00:00,58,379.86,49,8.12,349.96,61.51,5,2.19,4.23,6.18,29.9
2026-03-04 09:00:00,59,664.24,56,12.44,632.07,65.52,5,3.1,5.77,10.14,32.17
2026-03-04 10:00:00,62,522.53,52,9.62,473.0,69.05,5,6.01,4.11,7.57,49.53
2026-03-04 11:00:00,84,992.67,77,12.62,983.64,102.86,7,4.84,5.67,9.65,9.03
2026-03-04 12:00:00,86,999.94,85,12.37,1048.39,95.47,7,5.74,4.14,10.47,-48.45
2026-03-04 13:00:00,86,999.88,78,12.98,1060.25,86.12,7,5.57,5.67,11.61,-60.37
2026-03-04 14:00:00,86,663.06,64,9.66,673.08,99.22,7,5.39,6.38,6.68,-10.02
2026-03-04 15:00:00,48,463.18,43,10.31,464.4,68.39,5,3.96,3.7,6.77,-1.22
2026-03-04 16:00:00,40,250.42,39,6.54,232.71,68.65,5,2.16,3.81,3.65,17.71
2026-03-04 17:00:00,36,261.69,27,9.79,249.09,41.48,3,3.94,5.85,6.31,12.6
2026-03-04 18:00:00,7,36.12,5,7.69,35.75,29.06,2,2.94,3.16,1.24,0.37
2026-03-04 19:00:00,19,179.22,17,10.91,172.71,28.21,2,2.04,5.22,6.35,6.51
2026-03-04 20:00:00,5,35.38,4,9.01,32.94,24.43,2,2.6,3.03,1.45,2.44
2026-03-04 21:00:00,5,23.41,3,8.15,22.55,29.92,2,3.84,3.47,0.78,0.86
2026-03-04 22:00:00,5,47.43,4,10.99,50.71,27.16,2,3.2,3.71,1.75,-3.28
2026-03-04 23:00:00,11,68.33,10,6.42,67.06,25.14,2,3.43,4.53,2.72,1.27
2026-03-05 00:00:00,10,65.05,7,8.66,68.63,28.7,2,2.23,5.78,2.27,-3.58
2026-03-05 01:00:00,9,61.23,7,8.17,65.18,25.63,2,3.83,4.79,2.39,-3.95
2026-03-05 02:00:00,5,44.56,4,10.97,44.31,25.67,2,2.49,5.51,1.74,0.25
2026-03-05 03:00:00,5,27.53,4,6.37,26.58,24.63,2,3.11,5.31,1.12,0.95
2026-03-05 04:00:00,5,31.5,4,8.08,31.42,29.38,2,2.43,3.46,1.07,0.08
2026-03-05 05:00:00,5,26.21,4,6.84,25.19,28.51,2,2.17,5.94,0.92,1.02
2026-03-05 06:00:00,12,97.22,10,10.18,99.75,29.14,2,3.66,5.16,3.34,-2.53
2026-03-05 07:00:00,56,371.48,51,7.59,343.27,60.9,5,2.46,3.67,6.1,28.21
2026-03-05 08:00:00,65,570.96,49,11.02,623.45,65.86,5,5.17,4.57,8.67,-52.49
2026-03-05 09:00:00,58,595.21,48,11.57,553.73,69.1,5,3.41,3.75,8.61,41.48
2026-03-05 10:00:00,65,454.54,51,8.42,440.07,70.03,5,4.05,3.58,6.49,14.47
2026-03-05 11:00:00,86,938.19,67,12.97,868.95,84.92,7,4.26,4.76,11.05,69.24
2026-03-05 12:00:00,84,919.64,76,11.27,1009.44,95.79,7,5.7,5.58,9.6,-89.8
2026-03-05 13:00:00,79,741.96,61,12.38,793.02,87.44,7,4.05,7.08,8.49,-51.06
2026-03-05 14:00:00,104,735.22,85,8.51,756.86,93.76,7,4.76,5.09,7.84,-21.64
2026-03-05 15:00:00,40,331.39,35,8.94,337.13,61.01,5,2.93,3.83,5.43,-5.74
2026-03-05 16:00:00,50,349.63,42,8.23,351.86,62.68,5,2.75,5.38,5.58,-2.23
2026-03-05 17:00:00,38,288.9,30,10.44,271.12,44.28,3,3.4,4.9,6.52,17.78
2026-03-05 18:00:00,22,181.69,19,8.89,198.6,44.53,3,3.63,4.85,4.08,-16.91
2026-03-05 19:00:00,10,69.23,9,7.9,69.11,27.96,2,2.76,4.64,2.48,0.12
2026-03-05 20:00:00,5,36.17,4,8.81,34.95,24.53,2,2.07,5.47,1.47,1.22
2026-03-05 21:00:00,10,71.53,9,8.1,65.14,24.35,2,2.98,3.55,2.94,6.39
2026-03-05 22:00:00,6,44.71,5,9.33,46.75,29.72,2,2.42,5.44,1.5,-2.04
2026-03-05 23:00:00,5,23.3,4,6.13,22.56,26.16,2,2.72,5.76,0.89,0.74
2026-03-06 00:00:00,13,67.7,10,6.58,62.85,29.93,2,3.27,3.44,2.26,4.85
2026-03-06 01:00:00,5,37.34,4,8.74,40.58,25.5,2,3.5,5.23,1.46,-3.24
2026-03-06 02:00:00,5,34.24,4,8.58,32.42,26.42,2,2.82,3.29,1.3,1.82
2026-03-06 03:00:00,5,39.7,4,9.57,40.6,26.16,2,3.1,4.62,1.52,-0.9
2026-03-06 04:00:00,5,24.0,4,6.41,23.24,26.02,2,3.32,3.24,0.92,0.76
2026-03-06 05:00:00,13,85.89,10,8.91,79.8,25.57,2,2.01,4.64,3.36,6.09
2026-03-06 06:00:00,13,87.98,9,9.68,85.76,28.56,2,3.32,5.77,3.08,2.22
2026-03-06 07:00:00,66,610.07,56,10.16,650.13,64.57,5,5.82,5.11,9.45,-40.06
2026-03-06 08:00:00,61,444.78,53,7.88,434.43,73.15,5,6.19,5.3,6.08,10.35
2026-03-06 09:00:00,67,534.02,50,11.2,521.19,69.59,5,4.41,4.18,7.67,12.83
2026-03-06 10:00:00,55,402.55,53,7.82,373.2,61.24,5,3.33,4.67,6.57,29.35
2026-03-06 11:00:00,75,623.73,73,9.28,593.16,90.71,7,3.78,7.37,6.88,30.57
2026-03-06 12:00:00,87,666.33,76,8.26,697.38,92.91,7,5.97,6.62,7.17,-31.05
2026-03-06 13:00:00,80,797.88,61,12.16,798.23,104.73,7,5.06,5.42,7.62,-0.35
2026-03-06 14:00:00,76,762.95,67,11.48,803.54,98.51,7,5.13,5.15,7.74,-40.59
2026-03-06 15:00:00,38,240.28,36,7.06,218.5,39.19,3,2.57,4.43,6.13,21.78
2026-03-06 16:00:00,36,307.27,32,9.81,313.91,44.79,3,2.63,4.61,6.86,-6.64
2026-03-06 17:00:00,28,216.35,26,8.78,197.2,40.89,3,2.7,5.37,5.29,19.15
2026-03-06 18:00:00,19,130.28,16,7.55,118.72,27.12,2,3.34,3.31,4.8,11.56
2026-03-06 19:00:00,11,60.18,9,6.25,56.43,24.56,2,2.5,3.27,2.45,3.75
2026-03-06 20:00:00,10,53.87,9,6.13,58.45,29.09,2,3.86,3.87,1.85,-4.58
2026-03-06 21:00:00,7,46.02,6,8.27,48.89,24.39,2,2.27,4.27,1.89,-2.87
2026-03-06 22:00:00,12,95.31,11,8.95,99.83,27.62,2,3.06,5.88,3.45,-4.52
2026-03-06 23:00:00,5,20.63,3,6.86,21.08,29.62,2,2.09,4.18,0.7,-0.45
2026-03-07 00:00:00,27,244.17,24,9.71,234.08,57.91,4,2.15,4.94,4.22,10.09
2026-03-07 01:00:00,33,146.93,26,6.1,154.16,52.3,4,3.64,5.26,2.81,-7.23
2026-03-07 02:00:00,26,205.15,21,9.5,222.32,52.38,4,2.42,5.92,3.92,-17.17
2026-03-07 03:00:00,28,267.62,27,9.67,247.08,50.25,4,3.06,4.38,5.33,20.54
2026-03-07 04:00:00,34,307.5,33,8.64,325.91,49.3,4,3.09,5.67,6.24,-18.41
2026-03-07 05:00:00,23,128.88,20,6.29,116.67,51.95,4,2.26,5.38,2.48,12.21
2026-03-07 06:00:00,41,335.69,36,8.64,338.18,78.48,6,2.8,5.5,4.28,-2.49
2026-03-07 07:00:00,81,1003.23,80,11.67,1086.43,110.65,8,5.35,5.55,9.07,-83.2
2026-03-07 08:00:00,76,698.06,74,9.4,757.43,107.9,8,3.79,4.75,6.47,-59.37
2026-03-07 09:00:00,78,941.65,75,11.95,882.49,119.57,8,6.3,5.12,7.88,59.16
2026-03-07 10:00:00,87,570.7,76,7.92,569.06,108.94,8,5.74,7.16,5.24,1.64
2026-03-07 11:00:00,103,1040.73,80,12.26,1144.73,119.16,8,5.27,5.15,8.73,-104.0
2026-03-07 12:00:00,99,1220.59,95,12.78,1234.68,109.15,8,5.69,5.18,11.18,-14.09
2026-03-07 13:00:00,95,699.05,89,8.15,671.46,100.76,8,5.83,4.74,6.94,27.59
2026-03-07 14:00:00,102,878.91,101,8.1,808.22,97.02,8,4.7,6.19,9.06,70.69
2026-03-07 15:00:00,57,254.07,44,6.2,229.53,83.52,6,3.9,3.14,3.04,24.54
2026-03-07 16:00:00,65,419.72,53,8.02,437.45,78.46,6,5.8,3.91,5.35,-17.73
2026-03-07 17:00:00,66,585.35,62,9.71,621.61,82.12,6,5.0,3.88,7.13,-36.26
2026-03-07 18:00:00,31,311.07,27,10.82,321.27,56.04,4,2.31,5.23,5.55,-10.2
2026-03-07 19:00:00,39,214.4,30,7.0,196.56,53.21,4,3.56,5.48,4.03,17.84
2026-03-07 20:00:00,21,174.27,19,8.97,187.42,53.17,4,2.81,3.22,3.28,-13.15
2026-03-07 21:00:00,24,142.01,20,6.61,152.59,53.16,4,3.84,5.89,2.67,-10.58
2026-03-07 22:00:00,28,188.91,26,6.85,172.41,52.91,4,3.65,4.52,3.57,16.5
2026-03-07 23:00:00,20,187.5,19,10.25,192.79,53.25,4,2.26,4.33,3.52,-5.29
2026-03-08 00:00:00,26,187.85,20,8.99,172.66,56.93,4,2.79,3.0,3.3,15.19
2026-03-08 01:00:00,23,143.63,17,9.05,142.39,51.11,4,3.82,3.08,2.81,1.24
2026-03-08 02:00:00,26,164.58,23,7.77,177.98,50.78,4,2.87,4.43,3.24,-13.4
2026-03-08 03:00:00,22,149.33,20,7.54,136.6,57.4,4,2.91,5.71,2.6,12.73
2026-03-08 04:00:00,31,194.97,24,7.58,189.11,58.6,4,3.33,3.3,3.33,5.86
2026-03-08 05:00:00,32,198.86,25,7.8,188.94,59.27,4,3.1,4.25,3.36,9.92
2026-03-08 06:00:00,31,233.87,25,9.09,245.93,55.64,4,2.32,5.9,4.2,-12.06
2026-03-08 07:00:00,79,747.3,61,12.46,698.04,106.99,8,4.39,6.59,6.98,49.26
2026-03-08 08:00:00,80,744.71,69,11.26,817.03,119.87,8,4.51,6.71,6.21,-72.32
2026-03-08 09:00:00,85,570.03,64,8.94,542.35,101.4,8,3.96,5.89,5.62,27.68
2026-03-08 10:00:00,77,481.81,66,7.9,477.33,116.99,8,5.63,4.61,4.12,4.48
2026-03-08 11:00:00,97,903.03,77,11.27,830.26,114.05,8,4.87,6.5,7.92,72.77
2026-03-08 12:00:00,107,653.13,87,8.1,639.84,116.59,8,4.48,5.55,5.6,13.29
2026-03-08 13:00:00,77,638.2,74,9.28,652.68,102.18,8,4.95,7.1,6.25,-14.48
2026-03-08 14:00:00,96,619.96,72,8.12,580.24,99.76,8,5.14,5.81,6.21,39.72
2026-03-08 15:00:00,62,466.49,48,9.66,492.02,88.83,6,6.62,4.13,5.25,-25.53
2026-03-08 16:00:00,63,527.76,62,8.1,512.59,82.03,6,4.43,5.53,6.43,15.17
2026-03-08 17:00:00,77,607.91,66,9.36,622.09,117.05,8,5.37,5.18,5.19,-14.18
2026-03-08 18:00:00,31,192.45,25,7.91,197.88,57.27,4,2.87,4.78,3.36,-5.43
2026-03-08 19:00:00,30,193.9,24,8.5,191.74,54.95,4,2.57,4.45,3.53,2.16
2026-03-08 20:00:00,20,156.22,18,8.22,160.44,49.27,4,3.93,4.37,3.17,-4.22
2026-03-08 21:00:00,29,192.48,26,7.14,183.14,48.99,4,2.6,4.13,3.93,9.34
2026-03-08 22:00:00,21,200.1,20,10.76,190.97,58.19,4,3.2,3.53,3.44,9.13
2026-03-08 23:00:00,30,227.95,22,10.1,213.78,55.7,4,2.33,3.88,4.09,14.17
2026-03-09 00:00:00,5,40.88,4,10.86,43.95,30.0,2,3.39,4.89,1.36,-3.07
2026-03-09 01:00:00,5,30.15,4,7.9,27.97,27.32,2,3.47,5.71,1.1,2.18
2026-03-09 02:00:00,5,37.92,4,8.82,36.98,27.33,2,2.08,4.0,1.39,0.94
2026-03-09 03:00:00,5,39.41,4,9.35,39.36,25.67,2,2.73,5.33,1.54,0.05
2026-03-09 04:00:00,5,42.27,4,10.43,40.04,29.02,2,3.77,5.86,1.46,2.23
2026-03-09 05:00:00,9,65.67,7,8.79,68.85,28.59,2,2.87,4.29,2.3,-3.18
2026-03-09 06:00:00,10,48.71,8,6.56,49.04,24.36,2,2.48,5.09,2.0,-0.33
2026-03-09 07:00:00,57,604.32,50,11.5,564.38,73.77,5,3.09,4.37,8.19,39.94
2026-03-09 08:00:00,62,464.87,56,8.8,435.43,69.0,5,4.66,5.9,6.74,29.44
